win_num,win_start,win_end,CNVs,unique_count_groupA,unique_count_not_groupA
10627,106260001,106270000.0,[106259329],2,9
10628,106270001,106280000.0,"[106274543, 106275583]",1,37
10629,106280001,106290000.0,[106287716],1,6
10630,106290001,106300000.0,[106299748],0,1
10631,106300001,106310000.0,"[106299748, 106303464, 106306137]",4,64
10632,106310001,106320000.0,"[106313335, 106317207, 106317304]",4,93
10634,106330001,106340000.0,[106337944],0,2
10635,106340001,106350000.0,"[106337944, 106343741]",1,6
10636,106350001,106360000.0,[106352484],2,6
10637,106360001,106370000.0,[106360458],0,4
10638,106370001,106380000.0,"[106360458, 106370326]",0,5
10639,106380001,106390000.0,[106360458],0,4
10640,106390001,106400000.0,"[106360458, 106394098, 106394723, 106397955]",5,64
10641,106400001,106410000.0,"[106360458, 106397955, 106404140, 106407787]",0,85
10642,106410001,106420000.0,"[106360458, 106407787]",0,5
10643,106420001,106430000.0,"[106360458, 106421681, 106423302, 106426352]",1,23
10644,106430001,106440000.0,"[106360458, 106426352, 106438070, 106439050, 106439435]",3,27
10645,106440001,106450000.0,"[106360458, 106426352, 106439050, 106441216, 106442285, 106442559, 106443055, 106448545]",4,103
10646,106450001,106460000.0,"[106426352, 106448545, 106452669]",1,22
10647,106460001,106470000.0,[106426352],1,17
10648,106470001,106480000.0,"[106476754, 106479346]",2,21
10649,106480001,106490000.0,"[106479346, 106487217, 106487237]",2,22
10650,106490001,106500000.0,"[106479346, 106487217, 106487237, 106496213, 106496480]",2,25
10651,106500001,106510000.0,"[106496213, 106496480, 106504114]",0,4
10652,106510001,106520000.0,[106517173],0,1
10653,106520001,106530000.0,"[106522860, 106525808, 106525820]",89,1158
10654,106530001,106540000.0,"[106525808, 106532359]",89,1159
10656,106550001,106560000.0,"[106555475, 106556040, 106557008, 106557626]",0,10
10658,106570001,106580000.0,"[106571719, 106572498, 106575002, 106577706]",0,7
10659,106580001,106590000.0,"[106575002, 106577706, 106581164, 106585024]",2,14
10660,106590001,106600000.0,[106590515],1,34
10661,106600001,106610000.0,"[106603780, 106604059]",0,7
10662,106610001,106620000.0,"[106610138, 106617525, 106619600, 106619624]",0,5
10663,106620001,106630000.0,"[106617525, 106619600]",0,3
10664,106630001,106640000.0,[106636148],0,19
10665,106640001,106650000.0,"[106636148, 106640786, 106648450, 106649221]",0,32
10666,106650001,106660000.0,"[106648450, 106649221, 106657330, 106658683]",0,12
10667,106660001,106670000.0,"[106657330, 106658683, 106665737, 106666189]",0,4
10670,106690001,106700000.0,"[106692060, 106692558]",0,2
10671,106700001,106710000.0,[106709139],0,2
10672,106710001,106720000.0,"[106712515, 106713717, 106719619]",34,1047
10673,106720001,106730000.0,"[106713717, 106719619, 106725142, 106726187]",7454,98666
10674,106730001,106740000.0,"[106719619, 106731292, 106731926, 106733101]",0,4
10675,106740001,106750000.0,"[106719619, 106731292, 106748749]",74,1070
10676,106750001,106760000.0,"[106731292, 106748749, 106753534, 106758850]",74,1072
10677,106760001,106770000.0,"[106731292, 106758850, 106767724]",1,2
10678,106770001,106780000.0,"[106731292, 106770608, 106773013, 106777921]",7,188
10679,106780001,106790000.0,"[106731292, 106777921]",0,2
10680,106790001,106800000.0,"[106731292, 106796924]",1,5
10681,106800001,106810000.0,[106804713],0,1
10682,106810001,106820000.0,[106810797],0,25
10684,106830001,106840000.0,"[106831949, 106834081, 106835812, 106838668]",0,14
10685,106840001,106850000.0,"[106841951, 106844581, 106844736, 106847094, 106848210]",0,12
10686,106850001,106860000.0,[106841951],0,1
10687,106860001,106870000.0,"[106841951, 106865524]",0,2
10688,106870001,106880000.0,"[106841951, 106865524]",0,2
10689,106880001,106890000.0,"[106841951, 106889856]",0,3
10690,106890001,106900000.0,"[106841951, 106889856, 106892911]",0,4
10691,106900001,106910000.0,"[106841951, 106889856, 106908746]",0,5
10692,106910001,106920000.0,"[106841951, 106908746, 106915512]",3639,49029
10694,106930001,106940000.0,"[106935909, 106936104, 106938429]",4,25
10695,106940001,106950000.0,[106945616],0,1
10697,106960001,106970000.0,[106962289],1,4
10698,106970001,106980000.0,"[106972906, 106979323]",1,7
10699,106980001,106990000.0,[106979323],0,6
10701,107000001,107010000.0,"[107001611, 107002851, 107004024, 107007869, 107008839, 107009819]",28,660
10702,107010001,107020000.0,"[107010842, 107017055]",1,2
10703,107020001,107030000.0,"[107017055, 107024763, 107027934]",0,4
10704,107030001,107040000.0,"[107027934, 107032604]",0,3
10706,107050001,107060000.0,[107051639],0,4
10707,107060001,107070000.0,"[107067051, 107068582]",0,2
10708,107070001,107080000.0,"[107070378, 107071053, 107072741, 107074355]",0,7
10709,107080001,107090000.0,"[107086171, 107089240]",0,5
10710,107090001,107100000.0,"[107086171, 107089240, 107091999, 107098749]",0,7
10711,107100001,107110000.0,[107089240],0,4
10712,107110001,107120000.0,[107114992],2,34
10713,107120001,107130000.0,[107125327],0,1
10714,107130001,107140000.0,[107132166],0,1
10715,107140001,107150000.0,[107144311],0,2
10716,107150001,107160000.0,"[107151299, 107158038, 107159999]",0,6
10717,107160001,107170000.0,"[107159999, 107161441, 107163131, 107169884]",1,6
10718,107170001,107180000.0,"[107161441, 107169884]",0,2
10719,107180001,107190000.0,"[107182859, 107187824, 107189516]",0,3
10720,107190001,107200000.0,[107189516],0,1
10721,107200001,107210000.0,"[107189516, 107203985, 107208711]",4,45
10722,107210001,107220000.0,[107189516],0,1
10723,107220001,107230000.0,[107189516],0,1
10724,107230001,107240000.0,"[107189516, 107230197, 107231102, 107232435]",1,4
10725,107240001,107250000.0,"[107240642, 107243091, 107246752, 107249490]",1,22
10726,107250001,107260000.0,"[107243091, 107246752, 107249490, 107258658]",2,20
10727,107260001,107270000.0,"[107258658, 107265021]",6,17
10729,107280001,107290000.0,"[107285260, 107287884]",5490,71043
10730,107290001,107300000.0,[107298999],18,352
10731,107300001,107310000.0,"[107303862, 107307432, 107309849]",1,22
10732,107310001,107320000.0,"[107309849, 107310440, 107314127]",0,12
10733,107320001,107330000.0,"[107309849, 107329041]",0,7
10734,107330001,107340000.0,[107329041],0,1
10735,107340001,107350000.0,"[107329041, 107348664]",1,2
10736,107350001,107360000.0,"[107329041, 107348664, 107350041]",1,6
10739,107380001,107390000.0,[107388647],0,2
10740,107390001,107400000.0,[107388647],0,2
10741,107400001,107410000.0,[107407690],0,2
10742,107410001,107420000.0,[107407690],0,2
10744,107430001,107440000.0,[107438854],0,1
10745,107440001,107450000.0,[107444184],0,31
10747,107460001,107470000.0,"[107465320, 107468410]",2,59
10748,107470001,107480000.0,"[107465320, 107475894, 107478520]",3,69
10749,107480001,107490000.0,"[107475894, 107478520, 107480521]",1,12
10750,107490001,107500000.0,[107499428],0,1
10751,107500001,107510000.0,"[107499428, 107500522, 107508014, 107509575]",1,7
10752,107510001,107520000.0,"[107508014, 107511380, 107512781, 107517023]",3,11
10753,107520001,107530000.0,[107522819],0,1
10754,107530001,107540000.0,"[107531600, 107537919]",0,3
10755,107540001,107550000.0,"[107543640, 107546956, 107548154]",0,17
10756,107550001,107560000.0,"[107548154, 107551380, 107553356]",1,5
10757,107560001,107570000.0,"[107553356, 107563155, 107567997]",1,2
10758,107570001,107580000.0,[107567997],0,1
10759,107580001,107590000.0,"[107581584, 107585760, 107589066]",0,7
10760,107590001,107600000.0,"[107591254, 107593890]",0,23
10762,107610001,107620000.0,"[107610612, 107611222, 107611421, 107615848]",1,7
10763,107620001,107630000.0,[107628080],0,4
10764,107630001,107640000.0,"[107638903, 107639444]",2,4
10765,107640001,107650000.0,"[107639444, 107641422]",0,2
10766,107650001,107660000.0,"[107650922, 107656421, 107656767, 107658969]",2,4
10767,107660001,107670000.0,[107656767],0,1
10768,107670001,107680000.0,"[107656767, 107675375]",0,13
10769,107680001,107690000.0,"[107656767, 107681191, 107689870]",0,4
10770,107690001,107700000.0,"[107656767, 107689870, 107695650]",0,4
10771,107700001,107710000.0,"[107656767, 107700804, 107702847, 107707861]",1,18
10772,107710001,107720000.0,"[107656767, 107702847, 107707861, 107718028]",0,6
10773,107720001,107730000.0,"[107656767, 107721957]",0,2
10774,107730001,107740000.0,"[107656767, 107731791]",0,2
10775,107740001,107750000.0,"[107656767, 107745456]",0,2
10776,107750001,107760000.0,"[107656767, 107750933]",0,3
10777,107760001,107770000.0,"[107656767, 107760328, 107760912, 107766493, 107769721]",0,7
10778,107770001,107780000.0,"[107656767, 107769721, 107770031]",26,609
10779,107780001,107790000.0,"[107656767, 107785476, 107787044, 107788048]",2,26
10780,107790001,107800000.0,"[107656767, 107791677, 107795452, 107797243]",1,9
10781,107800001,107810000.0,"[107656767, 107800756, 107802039]",1,2
10782,107810001,107820000.0,"[107656767, 107811281, 107814947, 107815027, 107817503]",0,15
10783,107820001,107830000.0,"[107656767, 107822086, 107822698, 107824825, 107826989, 107827362, 107828845]",2,28
10784,107830001,107840000.0,"[107656767, 107830518, 107833325, 107835365]",0,5
10785,107840001,107850000.0,"[107656767, 107835365, 107841303, 107843958, 107845745, 107849364]",0,12
10786,107850001,107860000.0,"[107849364, 107851016]",0,4
10787,107860001,107870000.0,"[107861645, 107863148, 107868673]",0,4
10788,107870001,107880000.0,"[107868673, 107872392, 107876862, 107878093]",1901,25319
10789,107880001,107890000.0,"[107868673, 107883015, 107883266, 107883393, 107888382, 107889349]",0,7
10790,107890001,107900000.0,"[107883015, 107888382, 107889349, 107891571, 107891977, 107895951, 107896567]",1,9
10791,107900001,107910000.0,"[107883015, 107896567, 107901099, 107902891, 107903390, 107903793, 107905192, 107907598, 107908770]",2,18
10792,107910001,107920000.0,"[107883015, 107902891, 107903390, 107912668, 107913390, 107918006, 107918502]",3793,49515
10793,107920001,107930000.0,[107902891],1,0
10794,107930001,107940000.0,"[107935021, 107938292, 107938765]",2,18
10795,107940001,107950000.0,"[107938292, 107940078, 107946134]",156,1773
10796,107950001,107960000.0,[107940078],0,1
10797,107960001,107970000.0,"[107940078, 107966220]",0,2
10801,108000001,108010000.0,[108004632],1,1
10803,108020001,108030000.0,"[108020480, 108024426, 108026265, 108026974, 108027189, 108027500]",2,8
10806,108050001,108060000.0,"[108056435, 108059835]",0,3
10807,108060001,108070000.0,"[108059835, 108060533, 108065079]",0,4
10808,108070001,108080000.0,[108060533],0,1
10809,108080001,108090000.0,"[108060533, 108080344, 108089181]",0,16
10810,108090001,108100000.0,[108060533],0,1
10811,108100001,108110000.0,"[108060533, 108101291, 108108096]",0,26
10812,108110001,108120000.0,"[108060533, 108108096, 108111068, 108113069, 108115956]",1,30
10813,108120001,108130000.0,"[108060533, 108126065]",0,4
10814,108130001,108140000.0,"[108060533, 108130671, 108132593]",1,12
10815,108140001,108150000.0,"[108142864, 108144191, 108144480, 108145393]",0,4
10816,108150001,108160000.0,[108151355],1,1
10818,108170001,108180000.0,[108178494],0,3
10819,108180001,108190000.0,[108183389],0,1
10820,108190001,108200000.0,"[108183389, 108192155, 108197638]",0,3
10821,108200001,108210000.0,"[108183389, 108200811, 108206252, 108206862]",1,3
10822,108210001,108220000.0,"[108183389, 108206252, 108214279]",0,4
10823,108220001,108230000.0,"[108183389, 108224520]",0,2
10824,108230001,108240000.0,"[108230302, 108234799]",0,3
10825,108240001,108250000.0,"[108230302, 108241783, 108248958]",1,19
10826,108250001,108260000.0,"[108230302, 108253762]",0,2
10827,108260001,108270000.0,"[108253762, 108260224]",0,2
10828,108270001,108280000.0,"[108253762, 108276356]",0,2
10829,108280001,108290000.0,[108253762],0,1
10830,108290001,108300000.0,"[108253762, 108290449]",0,2
10831,108300001,108310000.0,[108253762],0,1
10832,108310001,108320000.0,[108253762],0,1
10833,108320001,108330000.0,"[108253762, 108328395]",0,6
10834,108330001,108340000.0,[108253762],0,1
10835,108340001,108350000.0,"[108253762, 108344479, 108346103, 108348359]",0,5
10836,108350001,108360000.0,"[108253762, 108346103]",0,3
10837,108360001,108370000.0,"[108367565, 108368007]",1,12
10838,108370001,108380000.0,[108375952],0,2
10839,108380001,108390000.0,"[108375952, 108383584, 108388375, 108389200]",0,7
10840,108390001,108400000.0,[108389200],0,2
10841,108400001,108410000.0,"[108389200, 108400851, 108401163, 108401918, 108404293]",2,13
10842,108410001,108420000.0,"[108389200, 108401918, 108411210, 108411836]",0,7
10843,108420001,108430000.0,[108422180],0,1
10844,108430001,108440000.0,"[108433186, 108434286]",0,2
10845,108440001,108450000.0,"[108443230, 108448289]",0,3
10846,108450001,108460000.0,"[108448289, 108455103, 108456296]",7,62
10847,108460001,108470000.0,"[108455103, 108461681, 108464178, 108464413]",6,66
10848,108470001,108480000.0,"[108461681, 108470796, 108478161]",3,25
10849,108480001,108490000.0,"[108461681, 108481214]",1,15
10850,108490001,108500000.0,"[108461681, 108496704]",0,2
10851,108500001,108510000.0,"[108461681, 108506379]",2,11
10853,108520001,108530000.0,"[108522222, 108526350]",0,2
10854,108530001,108540000.0,[108530602],0,1
10855,108540001,108550000.0,[108546136],0,1
10856,108550001,108560000.0,[108556936],0,1
10858,108570001,108580000.0,[108575152],0,3
10859,108580001,108590000.0,"[108582203, 108586363]",0,16
10860,108590001,108600000.0,[108593877],0,1
10861,108600001,108610000.0,"[108602118, 108607003]",0,2
10863,108620001,108630000.0,"[108625775, 108626809, 108629007, 108629241]",1,9
10864,108630001,108640000.0,"[108625775, 108629241, 108633224]",1,4
10865,108640001,108650000.0,[108649277],0,2
10866,108650001,108660000.0,"[108654739, 108655566]",0,2
10867,108660001,108670000.0,"[108660309, 108662167, 108665811, 108666709]",2,5
10868,108670001,108680000.0,"[108671806, 108674153]",0,2
10871,108700001,108710000.0,"[108700728, 108701956, 108703447, 108708785]",0,6
10872,108710001,108720000.0,"[108708785, 108711339, 108714904]",0,3
10873,108720001,108730000.0,"[108711339, 108714904, 108724006]",1,37
10874,108730001,108740000.0,"[108711339, 108714904, 108724006, 108730416, 108735152]",2,38
10875,108740001,108750000.0,"[108711339, 108714904, 108735152, 108741102, 108741579, 108743363, 108746100]",2,9
10876,108750001,108760000.0,"[108711339, 108714904, 108735152, 108741102, 108743363, 108751775, 108755098, 108755354, 108756368, 108757461, 108759574]",2,18
10877,108760001,108770000.0,"[108711339, 108714904, 108735152, 108741102, 108743363, 108755098, 108755354, 108759574, 108764360, 108766837]",2,13
10878,108770001,108780000.0,"[108711339, 108735152, 108741102, 108743363, 108755098, 108755354, 108759574, 108764360, 108766837, 108776446]",2,13
10879,108780001,108790000.0,"[108711339, 108741102, 108743363, 108759574, 108782707, 108786712, 108786773]",1,16
10880,108790001,108800000.0,"[108711339, 108741102, 108743363, 108782707, 108786712, 108786773, 108791861, 108793437, 108799764]",1,30
10881,108800001,108810000.0,"[108711339, 108741102, 108743363, 108782707, 108799764, 108800942, 108802058, 108802388, 108805911]",2,13
10882,108810001,108820000.0,"[108782707, 108802388, 108817294]",9,147
10883,108820001,108830000.0,"[108782707, 108822633, 108822832, 108826358, 108828051]",0,7
10884,108830001,108840000.0,"[108822832, 108836361]",0,4
10885,108840001,108850000.0,[108846465],0,1
10886,108850001,108860000.0,[108846465],0,1
10887,108860001,108870000.0,"[108860438, 108863895, 108863930]",1,54
10888,108870001,108880000.0,"[108860438, 108877590]",0,2
10889,108880001,108890000.0,"[108877590, 108880400, 108887466]",0,7
10891,108900001,108910000.0,[108906356],0,1
10892,108910001,108920000.0,"[108912218, 108919458]",1,7
10893,108920001,108930000.0,"[108919458, 108927275]",1,7
10894,108930001,108940000.0,"[108927275, 108931495, 108931790]",5,183
10895,108940001,108950000.0,"[108942479, 108946595, 108947440, 108947770, 108948392]",2,10
10896,108950001,108960000.0,"[108950116, 108950700, 108954627, 108955635, 108957047, 108958244]",0,7
10897,108960001,108970000.0,"[108957047, 108958244]",0,3
10898,108970001,108980000.0,"[108972332, 108979300]",0,2
10899,108980001,108990000.0,"[108979300, 108980516, 108980950, 108983232, 108987687]",0,9
10900,108990001,109000000.0,"[108979300, 108995132, 108995523, 108998270]",0,14
10901,109000001,109010000.0,[108995523],0,1
10903,109020001,109030000.0,"[109024558, 109029498]",0,2
10904,109030001,109040000.0,"[109029498, 109032294]",0,2
10905,109040001,109050000.0,"[109040593, 109048515]",0,2
10906,109050001,109060000.0,[109048515],0,1
10907,109060001,109070000.0,"[109060430, 109061647, 109065931, 109067235, 109069898]",1,12
10908,109070001,109080000.0,"[109069898, 109078719]",0,8
10909,109080001,109090000.0,"[109069898, 109078719, 109085713, 109086779]",1,11
10910,109090001,109100000.0,"[109090940, 109096547, 109097558, 109097559, 109098817]",1,5
10911,109100001,109110000.0,"[109097558, 109098817]",0,3
10912,109110001,109120000.0,"[109097558, 109098817, 109116059, 109119363]",2,25
10913,109120001,109130000.0,"[109098817, 109116059, 109119363]",2,24
10914,109130001,109140000.0,"[109098817, 109116059, 109131846, 109135046, 109138705]",1,19
10915,109140001,109150000.0,"[109098817, 109131846, 109135046, 109140100, 109140391, 109141308, 109142156, 109148211]",13,215
10916,109150001,109160000.0,"[109131846, 109141308, 109151550, 109159404]",237,3056
10917,109160001,109170000.0,"[109159404, 109161926, 109164056]",1,11
10918,109170001,109180000.0,"[109171154, 109172209]",0,2
10919,109180001,109190000.0,"[109183560, 109188768]",1,3
10920,109190001,109200000.0,"[109193102, 109195929]",0,6
10921,109200001,109210000.0,"[109203869, 109209578]",0,2
10922,109210001,109220000.0,"[109216588, 109219702]",1128,14283
10923,109220001,109230000.0,"[109221638, 109224648, 109226189]",0,5
10924,109230001,109240000.0,"[109221638, 109224648, 109237191, 109239826]",0,6
10925,109240001,109250000.0,"[109221638, 109224648, 109241468, 109242515, 109244188]",0,6
10926,109250001,109260000.0,"[109221638, 109224648, 109254865]",0,5
10927,109260001,109270000.0,"[109221638, 109254865, 109265619, 109267892]",0,7
10928,109270001,109280000.0,"[109221638, 109265619, 109267892]",0,5
10929,109280001,109290000.0,"[109221638, 109265619, 109267892, 109285324, 109287226, 109288205]",0,13
10930,109290001,109300000.0,"[109265619, 109267892, 109288205, 109295301]",0,12
10931,109300001,109310000.0,"[109265619, 109267892, 109300957, 109301469, 109305884, 109309965]",2,6
10932,109310001,109320000.0,"[109265619, 109267892, 109301469, 109309965, 109310295, 109313893, 109317123, 109318564]",2,9
10933,109320001,109330000.0,"[109265619, 109267892, 109301469, 109318564, 109322720, 109328048, 109328715]",1,12
10934,109330001,109340000.0,"[109265619, 109267892, 109301469, 109335797, 109339716]",1,7
10935,109340001,109350000.0,"[109265619, 109267892, 109301469, 109342658]",1,5
10936,109350001,109360000.0,"[109265619, 109267892, 109301469, 109350007, 109354572, 109357141]",1,8
10937,109360001,109370000.0,"[109265619, 109267892, 109301469, 109360754, 109363240]",2,5
10938,109370001,109380000.0,"[109265619, 109267892, 109301469, 109370845, 109372964, 109373115, 109374772]",2,20
10939,109380001,109390000.0,"[109267892, 109301469, 109374772, 109382765, 109383264, 109385382, 109387133, 109389301]",1,11
10940,109390001,109400000.0,"[109267892, 109301469, 109392764, 109398132]",2,8
10941,109400001,109410000.0,"[109301469, 109403579]",1,1
10942,109410001,109420000.0,"[109301469, 109410249, 109414589, 109415806]",1,13
10943,109420001,109430000.0,"[109301469, 109420777, 109422761, 109427090]",1,4
10944,109430001,109440000.0,"[109301469, 109427090, 109431430, 109432519, 109438687]",3,8
10945,109440001,109450000.0,"[109301469, 109440425, 109442471, 109445448]",1,6
10946,109450001,109460000.0,"[109301469, 109456356]",1,1
10947,109460001,109470000.0,"[109301469, 109466277]",1,9
10948,109470001,109480000.0,"[109472855, 109476201, 109477536]",0,18
10949,109480001,109490000.0,"[109476201, 109477536, 109481896, 109485895]",0,8
10950,109490001,109500000.0,"[109496161, 109497228, 109498335]",0,3
10952,109510001,109520000.0,[109515653],0,1
10953,109520001,109530000.0,"[109524612, 109527349]",0,2
10954,109530001,109540000.0,"[109530461, 109532548, 109536495]",0,5
10956,109550001,109560000.0,"[109555473, 109556104]",0,2
10957,109560001,109570000.0,"[109562197, 109563982, 109566045, 109566812, 109568839, 109569546]",21,214
10958,109570001,109580000.0,"[109572452, 109574099]",0,2
10961,109600001,109610000.0,[109600796],0,2
10962,109610001,109620000.0,"[109612945, 109617872]",0,2
10963,109620001,109630000.0,[109624094],0,1
10964,109630001,109640000.0,"[109632485, 109635039, 109635075, 109638265]",0,9
10965,109640001,109650000.0,"[109641590, 109642609, 109647945, 109649076]",0,9
10966,109650001,109660000.0,"[109641590, 109642609, 109659977]",0,11
10967,109660001,109670000.0,"[109659977, 109660006, 109662465, 109664363, 109664818, 109666247, 109669669]",0,17
10968,109670001,109680000.0,"[109672579, 109679213]",0,19
10969,109680001,109690000.0,[109687354],0,2
10970,109690001,109700000.0,"[109690851, 109699873]",0,4
10971,109700001,109710000.0,[109699873],0,2
10972,109710001,109720000.0,"[109717191, 109719618]",3,31
10973,109720001,109730000.0,"[109719618, 109721273, 109724400, 109724515]",2,17
10976,109750001,109760000.0,"[109751194, 109751845, 109759158]",0,4
10977,109760001,109770000.0,"[109762055, 109764258]",0,2
10978,109770001,109780000.0,"[109762055, 109764258, 109773689]",0,5
10979,109780001,109790000.0,[109764258],0,1
10980,109790001,109800000.0,"[109764258, 109790604, 109791692, 109796384]",0,5
10981,109800001,109810000.0,"[109764258, 109790604, 109796384, 109800460, 109803268, 109805479]",1,8
10982,109810001,109820000.0,"[109764258, 109790604, 109805479]",0,4
10983,109820001,109830000.0,"[109764258, 109790604]",0,3
10984,109830001,109840000.0,"[109764258, 109790604]",0,3
10985,109840001,109850000.0,"[109764258, 109790604]",0,3
10986,109850001,109860000.0,"[109790604, 109854400, 109857098]",2,4
10987,109860001,109870000.0,[109790604],0,2
10988,109870001,109880000.0,"[109790604, 109874411]",0,3
10989,109880001,109890000.0,"[109790604, 109881292, 109887015, 109888584]",1,25
10990,109890001,109900000.0,"[109790604, 109895740, 109897742, 109898459]",1,8
10991,109900001,109910000.0,"[109790604, 109904114]",0,3
10992,109910001,109920000.0,"[109790604, 109912319]",0,3
10993,109920001,109930000.0,"[109790604, 109921385, 109927433]",0,7
10994,109930001,109940000.0,[109790604],0,2
10995,109940001,109950000.0,"[109790604, 109941928]",0,5
10996,109950001,109960000.0,"[109790604, 109950854]",0,3
10997,109960001,109970000.0,"[109790604, 109969914]",0,3
10998,109970001,109980000.0,[109969914],0,1
10999,109980001,109990000.0,[109980379],0,1
11001,110000001,110010000.0,"[110004788, 110005922]",3,31
11002,110010001,110020000.0,"[110005922, 110017606]",0,2
11004,110030001,110040000.0,[110038954],0,1
11005,110040001,110050000.0,[110041859],0,1
11006,110050001,110060000.0,[110054450],2330,31179
11007,110060001,110070000.0,"[110060193, 110062687]",9939,131307
11008,110070001,110080000.0,"[110072039, 110075925, 110075934, 110076299, 110079681]",1,28
11009,110080001,110090000.0,"[110079681, 110083215]",0,4
11010,110090001,110100000.0,[110096263],0,1
11011,110100001,110110000.0,[110105974],9590,126763
11012,110110001,110120000.0,"[110112017, 110117339]",0,2
11014,110130001,110140000.0,[110134336],0,1
11015,110140001,110150000.0,"[110140585, 110143090]",0,2
11016,110150001,110160000.0,[110156113],9881,130254
11018,110170001,110180000.0,"[110172780, 110173414]",0,2
11019,110180001,110190000.0,[110173414],0,1
11023,110220001,110230000.0,[110227761],0,1
11025,110240001,110250000.0,"[110240683, 110241435]",0,2
11026,110250001,110260000.0,[110241435],0,1
11027,110260001,110270000.0,[110241435],0,1
11028,110270001,110280000.0,[110270144],0,2
11030,110290001,110300000.0,"[110292818, 110299349]",4,88
11031,110300001,110310000.0,"[110299349, 110305288, 110306865]",4,92
11032,110310001,110320000.0,"[110312215, 110318085]",1,13
11033,110320001,110330000.0,"[110320132, 110325358]",0,2
11034,110330001,110340000.0,[110335618],0,1
11035,110340001,110350000.0,"[110335618, 110343385, 110343908, 110346915, 110349529]",0,6
11036,110350001,110360000.0,"[110349529, 110358818]",1,2
11037,110360001,110370000.0,"[110349529, 110358818, 110367326, 110367691]",1,4
11038,110370001,110380000.0,"[110367326, 110367691]",0,2
11039,110380001,110390000.0,"[110383754, 110385687, 110386497]",4,51
11040,110390001,110400000.0,"[110385687, 110386497, 110396970]",5,52
11041,110400001,110410000.0,"[110385687, 110401467, 110405284]",3,52
11042,110410001,110420000.0,"[110385687, 110410115, 110417377, 110418067, 110419930]",3,56
11043,110420001,110430000.0,"[110385687, 110419930, 110421423, 110421650]",3,55
11044,110430001,110440000.0,"[110385687, 110421650, 110436117, 110436778, 110437115]",4,60
11045,110440001,110450000.0,"[110385687, 110436778]",3,52
11046,110450001,110460000.0,"[110385687, 110454107, 110456279]",3,53
11047,110460001,110470000.0,"[110385687, 110467239]",3,51
11048,110470001,110480000.0,"[110385687, 110467239, 110473106]",5,102
11049,110480001,110490000.0,[110385687],3,50
11050,110490001,110500000.0,"[110385687, 110490809, 110494020, 110499016, 110499689]",4,66
11051,110500001,110510000.0,"[110385687, 110499689, 110501788, 110509247]",4,52
11052,110510001,110520000.0,"[110385687, 110499689, 110501788, 110519325]",4,61
11053,110520001,110530000.0,"[110385687, 110499689, 110501788, 110525562, 110527237]",4,58
11054,110530001,110540000.0,"[110385687, 110499689, 110501788, 110525562, 110527237, 110530217, 110531655, 110536652, 110536902]",4,67
11055,110540001,110550000.0,"[110385687, 110499689, 110501788, 110543042, 110544736]",4,53
11056,110550001,110560000.0,"[110385687, 110499689, 110501788, 110551907, 110552708, 110557039]",4,59
11057,110560001,110570000.0,"[110499689, 110501788, 110551907, 110560569, 110560860]",3,14
11058,110570001,110580000.0,"[110499689, 110501788, 110551907]",1,4
11059,110580001,110590000.0,"[110499689, 110501788]",1,1
11060,110590001,110600000.0,"[110499689, 110501788, 110595769, 110599913]",1,3
11061,110600001,110610000.0,"[110499689, 110501788]",1,1
11062,110610001,110620000.0,"[110499689, 110501788, 110612027, 110618536]",3,18
11063,110620001,110630000.0,"[110499689, 110501788, 110622375, 110622746, 110623139, 110625336]",2,9
11064,110630001,110640000.0,"[110499689, 110501788, 110634188, 110634671]",2,11
11065,110640001,110650000.0,"[110501788, 110634671, 110647303]",1,11
11066,110650001,110660000.0,"[110634671, 110647303]",1,10
11067,110660001,110670000.0,"[110634671, 110664346, 110664650, 110665051]",1,12
11070,110690001,110700000.0,[110699991],1,11
11071,110700001,110710000.0,"[110699991, 110705673]",1,12
11072,110710001,110720000.0,[110705673],0,1
11073,110720001,110730000.0,"[110705673, 110721399]",0,3
11076,110750001,110760000.0,"[110751620, 110753194, 110756390]",0,10
11077,110760001,110770000.0,"[110762864, 110767399]",0,3
11078,110770001,110780000.0,"[110762864, 110767399, 110777487]",0,4
11079,110780001,110790000.0,"[110782420, 110782800]",0,2
11080,110790001,110800000.0,[110799955],0,1
11081,110800001,110810000.0,"[110799955, 110802702]",0,2
11082,110810001,110820000.0,"[110816818, 110818992]",0,5
11083,110820001,110830000.0,[110816818],0,1
11084,110830001,110840000.0,"[110832548, 110834455, 110835295, 110837342, 110838388]",1,9
11085,110840001,110850000.0,"[110838388, 110840714, 110841523, 110849787]",1,13
11086,110850001,110860000.0,"[110838388, 110849787, 110853145, 110855551, 110856397]",2,8
11087,110860001,110870000.0,"[110838388, 110853145, 110861017, 110863407, 110869263]",2,7
11088,110870001,110880000.0,"[110853145, 110869263]",1,1
11089,110880001,110890000.0,[110853145],1,0
11090,110890001,110900000.0,"[110853145, 110899026]",3,34
11091,110900001,110910000.0,"[110853145, 110906818]",1,1
11092,110910001,110920000.0,"[110853145, 110912306, 110914512, 110916891]",1,5
11093,110920001,110930000.0,"[110853145, 110921732]",1,1
11094,110930001,110940000.0,"[110853145, 110921732]",1,1
11095,110940001,110950000.0,[110853145],1,0
11096,110950001,110960000.0,[110853145],1,0
11097,110960001,110970000.0,"[110963309, 110968036]",0,3
11098,110970001,110980000.0,"[110971881, 110976363, 110976869]",0,5
